cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
0,277,1,31856346.24,"100000000661912100,100000007629096100,100000007055802100,100000004299488100,100000004759121100,100000008477350100,100000006844768100,100000006866783100,100000000437046100,100000004486525100","Контур распределения: distributors=6, coordinators=0, nodes=277"
1,270,1,10178044.0,"100000002578405100,100000003942602100,100000002527114100,100000001697501100,100000008493007100,100000002733905100,100000004739664100,100000001166289100,100000006656003100,100000005342513100","Контур распределения: distributors=3, coordinators=0, nodes=270"
2,148,5,19555090.0,"100000008165763100,100000003684369100,100000003299365100,100000008748914100,100000000913911100,100000001102676100,100000003946524100,100000008304139100,100000005830339100,100000002479804100","Контур распределения: distributors=3, coordinators=1, nodes=148"
3,126,0,16339904.0,"100000008603629100,100000001857829100,100000007170072100,100000002531406100,100000008739887100,100000003880331100,100000006641671100,100000006977207100,100000008343874100,100000003215448100","Контур распределения: distributors=4, coordinators=0, nodes=126"
4,126,0,24907250.330000002,"100000000331309100,100000002628576100,100000008192264100,100000002433697100,100000001330685100,100000003171587100,100000005756189100,100000006734214100,100000008560717100,100000003741418100","Контур распределения: distributors=1, coordinators=0, nodes=126"
5,125,7,18300397.28,"100000006518161100,100000004707703100,100000000706545100,100000003016635100,100000008723830100,100000007544358100,100000001530983100,100000007511163100,100000000667713100,100000000607941100","Контур распределения: distributors=2, coordinators=0, nodes=125"
6,106,4,16242879.02,"100000004015047100,100000003509750100,100000002692750100,100000001616816100,100000000031787100,100000008748408100,100000001808684100,100000008349675100,100000001601320100,100000007747786100","Контур распределения: distributors=2, coordinators=3, nodes=106"
7,104,1,21747439.59,"100000006443391100,100000006385877100,100000002812641100,100000008561016100,100000008547948100,100000008489922100,100000008724461100,100000008710791100,100000005498992100,100000002718366100","Контур распределения: distributors=5, coordinators=0, nodes=104"
8,61,0,4350466.67,"100000008104567100,100000008379273100,100000005473151100,100000005578559100,100000004569484100,100000005704413100,100000008583360100,100000008545727100,100000008335401100,100000001927599100","Смешанный денежный контур: transit=2, terminal=22, nodes=61"
9,59,1,6772097.0,"100000003115284100,100000000343175100,100000000850297100,100000007129492100,100000000976943100,100000005475379100,100000007998965100,100000005873152100,100000002941114100,100000004677680100","Контур распределения: distributors=1, coordinators=0, nodes=59"
10,56,3,13397542.0,"100000005367445100,100000001732159100,100000002681449100,100000008637537100,100000008692291100,100000008223661100,100000008547844100,100000003016438100,100000008466579100,100000008314203100","Контур распределения: distributors=3, coordinators=2, nodes=56"
11,55,1,3064863.0,"100000003265158100,100000002193259100,100000008443341100,100000000922570100,100000004386258100,100000000933075100,100000008680731100,100000004386331100,100000004692798100,100000008474308100","Контур распределения: distributors=1, coordinators=0, nodes=55"
12,51,0,13990812.0,"100000003054328100,100000005242320100,100000002989353100,100000008512827100,100000001282143100,100000002670860100,100000002443664100,100000002748180100,100000001584286100,100000002956769100","Контур распределения: distributors=1, coordinators=0, nodes=51"
13,50,3,4135421.0,"100000005074393100,100000000489417100,100000008733194100,100000007648946100,100000006020215100,100000008088082100,100000008346837100,100000006424479100,100000008003034100,100000005454368100","Смешанный денежный контур: transit=6, terminal=16, nodes=50"
14,44,0,10215968.84,"100000005933757100,100000002605308100,100000002132479100,100000001937767100,100000004159526100,100000001073568100,100000004500444100,100000002963189100,100000001904863100,100000004905207100","Контур распределения: distributors=1, coordinators=0, nodes=44"
15,41,3,4888834.28,"100000005339662100,100000004820260100,100000004156082100,100000000076451100,100000002575080100,100000007131370100,100000008418835100,100000001987030100,100000004527381100,100000005481280100","Контур распределения: distributors=1, coordinators=1, nodes=41"
16,41,0,5151924.1899999995,"100000003242289100,100000002713074100,100000008512552100,100000008413748100,100000008221543100,100000003964910100,100000006967370100,100000008417359100,100000002570206100,100000003178549100","Контур распределения: distributors=1, coordinators=0, nodes=41"
17,30,0,8045494.0,"100000001887715100,100000005527892100,100000002748532100,100000008743913100,100000001303311100,100000008758168100,100000008710843100,100000001714173100,100000007229557100,100000000724540100","Ветка конечных получателей: terminal=16, nodes=30"
18,30,1,6513430.0,"100000008546855100,100000008582730100,100000005661829100,100000004451012100,100000007594394100,100000003854444100,100000006274203100,100000001049200100,100000005409680100,100000003873332100","Контур сбора: consolidators=1, nodes=30"
19,29,0,446070.0,"100000008460102100,100000001164648100,100000004891562100,100000002706810100,100000006412162100,100000008715513100,100000002670463100,100000001991973100,100000008759795100,100000006491963100","Смешанный денежный контур: transit=0, terminal=1, nodes=29"
20,26,14,2289450.0,"100000004403675100,100000005382566100,100000003988112100,100000004744306100,100000005523088100,100000004041163100,100000005386383100,100000008516839100,100000008738325100,100000005668605100","Контур сбора: consolidators=1, nodes=26"
21,20,0,617900.0,"100000002448088100,100000003154105100,100000000723383100,100000001427082100,100000002185328100,100000006308406100,100000006257675100,100000004777215100,100000002229615100,100000002478829100","Смешанный денежный контур: transit=1, terminal=0, nodes=20"
22,18,0,3422800.0,"100000003701161100,100000003718221100,100000002267998100,100000008137435100,100000001822623100,100000003824464100,100000008238989100,100000001063678100,100000004580202100,100000003104347100","Контур сбора: consolidators=1, nodes=18"
23,17,1,21586840.0,"100000004603109100,100000002224132100,100000001965374100,100000004892144100,100000000594783100,100000000552584100,100000003835149100,100000005820746100,100000004399686100,100000005664922100","Контур сбора: consolidators=1, nodes=17"
24,17,1,2977887.0,"100000002731501100,100000004005964100,100000004007116100,100000004160650100,100000001330595100,100000004144536100,100000003616818100,100000003603979100,100000002257794100,100000003031890100","Контур распределения: distributors=1, coordinators=1, nodes=17"
25,15,0,850450.0,"100000005505655100,100000002984403100,100000001526235100,100000002472632100,100000000926766100,100000001788284100,100000000860514100,100000002708624100,100000004445291100,100000008471634100","Смешанный денежный контур: transit=2, terminal=2, nodes=15"
26,15,0,3626010.0,"100000006704530100,100000000791285100,100000008461532100,100000003122817100,100000002691583100,100000003069463100,100000001819396100,100000000408846100,100000003470579100,100000008751349100","Смешанный денежный контур: transit=1, terminal=5, nodes=15"
27,15,0,3436955.0,"100000005171642100,100000004221668100,100000006664478100,100000002152857100,100000006240939100,100000002391278100,100000001985793100,100000003111305100,100000002459093100,100000001270349100","Смешанный денежный контур: transit=3, terminal=4, nodes=15"
28,14,0,1605604.0,"100000008213966100,100000000838385100,100000007382543100,100000004407753100,100000003001661100,100000008655779100,100000002860934100,100000006965162100,100000008708025100,100000000470237100","Контур сбора: consolidators=1, nodes=14"
